STUDY_ID	SAMPLE_ID	B2M
lgg_tcga_pan_can_atlas_2018	TCGA-E1-5322-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YD-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YE-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YH-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YI-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YJ-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YK-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YL-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YM-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YN-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YO-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YQ-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YS-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YU-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YV-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YW-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7YY-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7Z2-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7Z3-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7Z4-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-E1-A7Z6-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-EZ-7264-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-F6-A8O3-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-F6-A8O4-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-5962-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-5963-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-5964-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-5965-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-6688-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-6689-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-6690-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-6691-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-6692-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-7634-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-7636-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-7637-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-7638-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-7641-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-7643-01	NP
lgg_tcga_pan_can_atlas_2018	TCGA-FG-8181-01	NP
